1753859000.336385727 -0.113772 -0.002693 0.028218 0.999786 0.000220 0.014010 0.015189
1753859000.402680397 -0.115266 -0.002235 0.030734 0.999784 0.000212 0.014051 0.015281
1753859000.468957186 -0.114343 -0.002191 0.029732 0.999784 0.000212 0.014020 0.015325
1753859000.535215616 -0.113540 -0.002088 0.028784 0.999783 0.000209 0.014064 0.015356
1753859000.601457357 -0.115204 -0.001623 0.031140 0.999782 0.000191 0.014065 0.015425
1753859000.667681456 -0.114310 -0.001447 0.030091 0.999782 0.000191 0.014029 0.015466
1753859000.733887672 -0.113478 -0.001257 0.029132 0.999782 0.000183 0.014027 0.015494
1753859000.800189257 -0.115409 -0.000774 0.031216 0.999780 0.000176 0.014086 0.015572
1753859000.866725206 -0.114585 -0.000760 0.030119 0.999779 0.000174 0.014077 0.015602
1753859000.933252335 -0.116549 -0.000612 0.031909 0.999777 0.000184 0.014141 0.015688
1753859000.999773026 -0.115501 -0.000766 0.030626 0.999776 0.000158 0.014162 0.015718
1753859001.066285610 -0.117103 -0.000758 0.032628 0.999775 0.000164 0.014150 0.015787
1753859001.132790327 -0.116074 -0.000744 0.031307 0.999774 0.000152 0.014150 0.015836
1753859001.199287415 -0.115020 -0.000825 0.030188 0.999773 0.000166 0.014188 0.015869
1753859001.265776634 -0.113947 -0.000933 0.029179 0.999773 0.000174 0.014163 0.015921
1753859001.332258224 -0.113038 -0.001042 0.028222 0.999772 0.000143 0.014175 0.015954
1753859001.398730993 -0.114957 -0.000976 0.030778 0.999771 0.000142 0.014222 0.016019
1753859001.465196848 -0.114212 -0.001055 0.029627 0.999770 0.000160 0.014260 0.016043
1753859001.531654835 -0.115931 -0.000809 0.032072 0.999769 0.000154 0.014235 0.016086
1753859001.598104954 -0.115046 -0.000746 0.030829 0.999768 0.000138 0.014276 0.016104
1753859001.664547682 -0.116746 -0.000565 0.032975 0.999767 0.000141 0.014300 0.016161
1753859001.730982065 -0.115865 -0.000558 0.031781 0.999767 0.000122 0.014272 0.016184
1753859001.797532320 -0.114984 -0.000534 0.030683 0.999766 0.000133 0.014280 0.016233
1753859001.864441395 -0.116807 -0.000309 0.033091 0.999766 0.000135 0.014246 0.016266
1753859001.931355953 -0.115844 -0.000160 0.031781 0.999767 0.000124 0.014160 0.016297
1753859001.998274565 -0.115094 -0.000033 0.030597 0.999766 0.000129 0.014173 0.016319
1753859002.065197468 -0.117424 0.000204 0.032691 0.999764 0.000133 0.014243 0.016391
1753859002.132124662 -0.116614 0.000137 0.031280 0.999764 0.000146 0.014226 0.016396
1753859002.199056387 -0.115842 0.000151 0.030089 0.999764 0.000145 0.014207 0.016428
1753859002.265991211 -0.118116 0.000254 0.032233 0.999762 0.000146 0.014264 0.016481
1753859002.332931042 -0.117210 0.000232 0.030745 0.999762 0.000161 0.014271 0.016513
1753859002.399875402 -0.116346 0.000135 0.029498 0.999761 0.000153 0.014295 0.016513
1753859002.466824055 -0.118243 0.000086 0.031857 0.999760 0.000141 0.014322 0.016560
1753859002.533776760 -0.117242 0.000009 0.030432 0.999760 0.000138 0.014308 0.016604
1753859002.600733995 -0.119014 -0.000006 0.032553 0.999759 0.000138 0.014285 0.016643
1753859002.667695284 -0.118110 -0.000011 0.031004 0.999759 0.000145 0.014300 0.016683
1753859002.734659910 -0.117107 -0.000088 0.029631 0.999758 0.000146 0.014313 0.016696
1753859002.801553726 -0.116124 -0.000151 0.028442 0.999758 0.000152 0.014253 0.016742
1753859002.868108511 -0.115216 -0.000211 0.027352 0.999758 0.000149 0.014211 0.016779
1753859002.934658289 -0.114335 -0.000282 0.026212 0.999757 0.000141 0.014252 0.016793
1753859003.001203060 -0.116424 -0.000323 0.028888 0.999756 0.000160 0.014342 0.016819
1753859003.067743063 -0.115679 -0.000418 0.027660 0.999756 0.000150 0.014300 0.016834
1753859003.134278297 -0.114914 -0.000552 0.026444 0.999756 0.000141 0.014317 0.016842
1753859003.200807810 -0.116895 -0.000589 0.029018 0.999754 0.000156 0.014337 0.016897
1753859003.267333269 -0.116198 -0.000617 0.027694 0.999754 0.000123 0.014352 0.016933
1753859003.333853960 -0.118102 -0.000541 0.030021 0.999753 0.000145 0.014348 0.016979
1753859003.400369883 -0.117284 -0.000686 0.028496 0.999752 0.000141 0.014387 0.016990
1753859003.466880798 -0.116479 -0.000816 0.027259 0.999752 0.000125 0.014357 0.017034
1753859003.533386946 -0.118366 -0.000750 0.029655 0.999751 0.000138 0.014388 0.017079
1753859003.599887133 -0.117485 -0.000820 0.028230 0.999751 0.000150 0.014359 0.017086
1753859003.666383743 -0.116705 -0.000888 0.026977 0.999751 0.000162 0.014333 0.017108
1753859003.732875347 -0.115961 -0.000928 0.025776 0.999751 0.000142 0.014335 0.017126
1753859003.799388409 -0.117874 -0.000865 0.028307 0.999749 0.000169 0.014381 0.017156
1753859003.865989208 -0.117077 -0.000875 0.026905 0.999749 0.000165 0.014362 0.017179
1753859003.932587147 -0.116340 -0.000934 0.025632 0.999748 0.000147 0.014407 0.017200
1753859003.999182224 -0.118197 -0.000875 0.028256 0.999748 0.000144 0.014409 0.017235
1753859004.065773487 -0.117335 -0.000768 0.026949 0.999747 0.000147 0.014381 0.017267
1753859004.132363081 -0.116521 -0.000702 0.025787 0.999747 0.000143 0.014375 0.017299
1753859004.198949814 -0.118428 -0.000454 0.028274 0.999746 0.000139 0.014391 0.017343
1753859004.265533686 -0.117597 -0.000374 0.026780 0.999746 0.000127 0.014379 0.017371
1753859004.332114935 -0.116835 -0.000406 0.025504 0.999745 0.000121 0.014400 0.017401
1753859004.398693323 -0.118722 -0.000467 0.028057 0.999744 0.000137 0.014397 0.017437
1753859004.465268850 -0.117826 -0.000450 0.026553 0.999744 0.000146 0.014394 0.017471
1753859004.531840563 -0.119651 -0.000455 0.028671 0.999742 0.000127 0.014459 0.017501
1753859004.598410606 -0.121213 -0.000464 0.030224 0.999742 0.000134 0.014443 0.017553
1753859004.664977789 -0.120146 -0.000590 0.028358 0.999740 0.000135 0.014488 0.017595
1753859004.731542349 -0.121594 -0.000502 0.030096 0.999740 0.000146 0.014446 0.017633
1753859004.798117161 -0.120517 -0.000434 0.028335 0.999739 0.000128 0.014480 0.017670
1753859004.864742517 -0.121929 -0.000394 0.030022 0.999738 0.000141 0.014515 0.017715
1753859004.931365013 -0.120620 -0.000378 0.028333 0.999738 0.000138 0.014468 0.017760
1753859004.997986794 -0.119404 -0.000338 0.026905 0.999737 0.000128 0.014465 0.017805
1753859005.064606667 -0.120870 -0.000349 0.029131 0.999736 0.000150 0.014477 0.017836
1753859005.131224871 -0.119703 -0.000348 0.027426 0.999735 0.000156 0.014521 0.017873
1753859005.197841167 -0.121313 -0.000446 0.029419 0.999734 0.000141 0.014544 0.017899
1753859005.264455795 -0.122700 -0.000469 0.030775 0.999733 0.000131 0.014551 0.017956
1753859005.331068516 -0.121267 -0.000595 0.028881 0.999732 0.000128 0.014558 0.017981
1753859005.397678375 -0.122406 -0.000570 0.030651 0.999732 0.000131 0.014508 0.018038
1753859005.464287519 -0.121133 -0.000574 0.028845 0.999731 0.000115 0.014573 0.018033
1753859005.530894995 -0.123040 -0.000521 0.030689 0.999729 0.000141 0.014604 0.018102
1753859005.597500801 -0.124274 -0.000452 0.032039 0.999729 0.000126 0.014565 0.018163
1753859005.664104462 -0.122626 -0.000371 0.030078 0.999728 0.000127 0.014581 0.018204
1753859005.730706453 -0.123324 0.000078 0.031578 0.999727 0.000112 0.014522 0.018278
1753859005.797314405 -0.121561 0.000198 0.029733 0.999727 0.000102 0.014500 0.018300
1753859005.863957167 -0.122988 0.000284 0.031272 0.999726 0.000100 0.014553 0.018342
1753859005.930599928 -0.124015 0.000373 0.032315 0.999725 0.000107 0.014512 0.018396
1753859005.997241259 -0.122240 0.000521 0.030238 0.999725 0.000103 0.014515 0.018432
1753859006.063881636 -0.120509 0.000611 0.028579 0.999725 0.000111 0.014472 0.018467
1753859006.130520821 -0.121938 0.000597 0.030404 0.999723 0.000113 0.014503 0.018518
1753859006.197158575 -0.123249 0.000503 0.031472 0.999722 0.000103 0.014549 0.018556
1753859006.263794661 -0.124372 0.000442 0.032332 0.999721 0.000084 0.014533 0.018604
1753859006.330430508 -0.125380 0.000411 0.033004 0.999721 0.000085 0.014530 0.018647
1753859006.397064924 -0.126219 0.000343 0.033390 0.999719 0.000084 0.014565 0.018681
1753859006.463698387 -0.124121 0.000474 0.031174 0.999719 0.000094 0.014511 0.018726
1753859006.530330896 -0.125026 0.000463 0.032429 0.999719 0.000088 0.014517 0.018764
1753859006.596961975 -0.123040 0.000706 0.030351 0.999718 0.000092 0.014494 0.018807
1753859006.663592100 -0.123961 0.000904 0.031746 0.999717 0.000075 0.014490 0.018847
1753859006.730220079 -0.122228 0.001057 0.029758 0.999717 0.000070 0.014472 0.018866
1753859006.796853542 -0.123480 0.001111 0.031268 0.999716 0.000080 0.014502 0.018903
1753859006.863505363 -0.124586 0.001245 0.032212 0.999715 0.000079 0.014509 0.018952
1753859006.930156469 -0.134364 0.010539 0.056259 0.999849 0.000022 0.005577 0.016442
1753859006.996806622 -0.127679 -0.001570 0.063795 0.999836 0.000172 0.006697 0.016844
1753859007.063455820 -0.115985 -0.004441 0.061364 0.999812 0.000204 0.008193 0.017568
1753859007.130104303 -0.113221 -0.005739 0.059563 0.999806 0.000145 0.008811 0.017593
1753859007.196750641 -0.111814 -0.006120 0.059410 0.999806 0.000168 0.008863 0.017607
1753859007.263397217 -0.110250 -0.006290 0.058851 0.999804 0.000159 0.008980 0.017639
1753859007.330042839 -0.108360 -0.005737 0.056940 0.999798 0.000210 0.009360 0.017774
1753859007.396687508 -0.106808 -0.005363 0.055944 0.999796 0.000185 0.009489 0.017835
1753859007.463331223 -0.103886 -0.004442 0.053204 0.999788 0.000207 0.009921 0.018030
1753859007.529974222 -0.103488 -0.004683 0.053201 0.999788 0.000226 0.009891 0.018031
1753859007.596615314 -0.103372 -0.004312 0.052925 0.999786 0.000201 0.009975 0.018096
1753859007.663256407 -0.103351 -0.004220 0.052835 0.999786 0.000224 0.010003 0.018104
1753859007.729896545 -0.103101 -0.004214 0.052719 0.999786 0.000199 0.009983 0.018099
1753859007.796548843 -0.102842 -0.004145 0.052607 0.999786 0.000195 0.009977 0.018125
1753859007.863256216 -0.102557 -0.004114 0.052532 0.999786 0.000200 0.009976 0.018137
1753859007.929964304 -0.102825 -0.004069 0.052624 0.999785 0.000188 0.009995 0.018165
1753859007.996673822 -0.102352 -0.004024 0.052566 0.999785 0.000195 0.009981 0.018154
1753859008.063383102 -0.103128 -0.004204 0.052794 0.999785 0.000196 0.010015 0.018182
1753859008.130094528 -0.102922 -0.004232 0.052783 0.999785 0.000190 0.009960 0.018192
1753859008.196806669 -0.102470 -0.004266 0.052693 0.999785 0.000182 0.009974 0.018198
1753859008.263520002 -0.102374 -0.004388 0.052708 0.999785 0.000197 0.009998 0.018190
1753859008.330234289 -0.103060 -0.004440 0.052996 0.999784 0.000193 0.009998 0.018215
1753859008.396950006 -0.103022 -0.004470 0.053097 0.999784 0.000200 0.009972 0.018236
1753859008.463666201 -0.102984 -0.004448 0.053168 0.999784 0.000205 0.009977 0.018241
1753859008.530382633 -0.102458 -0.004492 0.053081 0.999784 0.000201 0.009939 0.018244
1753859008.597100973 -0.102980 -0.004375 0.053091 0.999783 0.000178 0.009973 0.018273
1753859008.663820505 -0.103659 -0.004514 0.053348 0.999783 0.000188 0.009986 0.018284
1753859008.730540991 -0.103644 -0.004632 0.053418 0.999783 0.000187 0.009976 0.018292
1753859008.797252178 -0.103393 -0.004654 0.053426 0.999783 0.000179 0.009957 0.018288
1753859008.863919020 -0.102858 -0.004721 0.053373 0.999784 0.000170 0.009913 0.018287
1753859008.930583715 -0.103403 -0.004524 0.053525 0.999783 0.000197 0.009952 0.018318
1753859008.997249365 -0.103403 -0.004535 0.053561 0.999782 0.000173 0.009936 0.018340
1753859009.063913822 -0.103413 -0.004500 0.053637 0.999782 0.000206 0.009940 0.018339
1753859009.130578041 -0.103433 -0.004552 0.053626 0.999782 0.000182 0.009951 0.018348
1753859009.197241783 -0.104057 -0.004369 0.053788 0.999782 0.000189 0.009941 0.018378
1753859009.263904572 -0.103860 -0.004281 0.053745 0.999781 0.000164 0.009954 0.018383
1753859009.330566883 -0.103460 -0.004275 0.053646 0.999782 0.000213 0.009927 0.018389
1753859009.397227764 -0.103277 -0.004412 0.053568 0.999782 0.000177 0.009932 0.018379
1753859009.463888884 -0.104028 -0.004526 0.053835 0.999781 0.000177 0.009947 0.018415
1753859009.530549288 -0.103826 -0.004732 0.053995 0.999781 0.000202 0.009943 0.018421
1753859009.597209215 -0.103395 -0.004836 0.053976 0.999781 0.000177 0.009909 0.018426
1753859009.663868666 -0.103688 -0.004678 0.053926 0.999780 0.000218 0.009936 0.018449
1753859009.730527401 -0.103422 -0.004537 0.053822 0.999780 0.000168 0.009928 0.018460
1753859009.797188044 -0.104135 -0.004790 0.054030 0.999780 0.000179 0.009966 0.018467
1753859009.863854885 -0.104061 -0.005052 0.054213 0.999780 0.000219 0.009946 0.018474
1753859009.930522680 -0.104727 -0.004730 0.054223 0.999780 0.000164 0.009944 0.018477
1753859009.997189760 -0.104831 -0.004889 0.054279 0.999780 0.000203 0.009906 0.018483
1753859010.063856125 -0.104552 -0.004947 0.054276 0.999780 0.000169 0.009905 0.018488
1753859010.130522013 -0.105027 -0.004840 0.054625 0.999779 0.000183 0.009911 0.018515
1753859010.197187424 -0.105216 -0.005020 0.054780 0.999780 0.000209 0.009888 0.018521
1753859010.263851404 -0.104575 -0.004723 0.054774 0.999780 0.000160 0.009806 0.018534
1753859010.330515385 -0.104407 -0.004584 0.054704 0.999779 0.000209 0.009836 0.018569
1753859010.397179127 -0.104115 -0.004507 0.054597 0.999779 0.000203 0.009848 0.018578
1753859010.463842392 -0.104874 -0.004606 0.054665 0.999778 0.000199 0.009885 0.018610
1753859010.530504942 -0.104818 -0.004648 0.054685 0.999778 0.000220 0.009903 0.018601
1753859010.597166777 -0.105241 -0.004761 0.054792 0.999778 0.000193 0.009886 0.018626
1753859010.663828373 -0.105239 -0.004903 0.054823 0.999778 0.000231 0.009852 0.018623
1753859010.730488300 -0.104770 -0.004795 0.054813 0.999778 0.000198 0.009824 0.018651
1753859010.797149897 -0.105179 -0.004852 0.054932 0.999777 0.000203 0.009881 0.018666
1753859010.863817215 -0.105297 -0.005037 0.055096 0.999777 0.000225 0.009874 0.018651
1753859010.930483580 -0.105109 -0.004924 0.055104 0.999777 0.000187 0.009833 0.018693
1753859010.997149706 -0.104579 -0.004830 0.054938 0.999777 0.000211 0.009823 0.018703
1753859011.063814878 -0.104225 -0.004677 0.054738 0.999776 0.000196 0.009830 0.018733
1753859011.130480051 -0.104554 -0.004812 0.054851 0.999776 0.000202 0.009874 0.018741
1753859011.197143316 -0.105108 -0.004955 0.055007 0.999775 0.000213 0.009894 0.018751
1753859011.263806820 -0.105063 -0.005112 0.055026 0.999775 0.000201 0.009891 0.018748
1753859011.330470085 -0.104710 -0.005112 0.054942 0.999775 0.000231 0.009859 0.018771
1753859011.397132635 -0.104531 -0.004939 0.054839 0.999775 0.000167 0.009882 0.018783
1753859011.463794708 -0.105169 -0.004866 0.054938 0.999774 0.000202 0.009894 0.018803
1753859011.530456066 -0.104986 -0.004992 0.054840 0.999775 0.000179 0.009877 0.018785
1753859011.597115993 -0.104793 -0.004904 0.054504 0.999774 0.000154 0.009916 0.018819
1753859011.663776398 -0.104652 -0.004777 0.054238 0.999773 0.000133 0.009931 0.018831
1753859011.730436087 -0.104346 -0.004490 0.054106 0.999773 0.000255 0.009926 0.018864
1753859011.797096491 -0.104322 -0.004355 0.054335 0.999773 0.000027 0.009942 0.018861
1753859011.863760233 -0.105691 -0.005942 0.056049 0.999773 0.000374 0.009894 0.018886
1753859011.930423021 -0.106197 -0.004073 0.056401 0.999774 0.000253 0.009762 0.018899
1753859011.997085810 -0.106985 -0.007729 0.057554 0.999772 0.000074 0.009778 0.018974
1753859012.063746452 -0.109450 -0.003603 0.059869 0.999779 0.000537 0.009386 0.018807
1753859012.130407572 -0.105914 -0.006775 0.055153 0.999777 0.000018 0.009675 0.018758
1753859012.197067976 -0.111376 -0.007803 0.057894 0.999784 0.000438 0.009469 0.018504
1753859012.263727427 -0.105861 -0.006942 0.055681 0.999776 0.000304 0.009662 0.018813
1753859012.330386639 -0.105644 -0.006385 0.054263 0.999774 -0.000025 0.009521 0.019026
1753859012.397045135 -0.104951 -0.005125 0.053686 0.999765 0.000402 0.010044 0.019210
1753859012.463703156 -0.105028 -0.004543 0.052971 0.999768 0.000063 0.010204 0.018993
1753859012.530359268 -0.105174 -0.004526 0.053769 0.999770 0.000409 0.009966 0.018988
1753859012.597015858 -0.101573 -0.003724 0.050646 0.999764 0.000342 0.010375 0.019081
1753859012.663671970 -0.100031 -0.002563 0.047953 0.999753 0.000137 0.011574 0.018954
1753859012.730327129 -0.099328 -0.003070 0.048016 0.999752 0.000623 0.011863 0.018815
1753859012.796982765 -0.100374 -0.004895 0.048030 0.999767 0.000339 0.011118 0.018507
1753859012.863638401 -0.103017 -0.005416 0.051267 0.999762 0.000604 0.011258 0.018677
1753859012.930292368 -0.104073 -0.006204 0.052119 0.999760 0.000614 0.011332 0.018760
1753859012.996946812 -0.110655 -0.009781 0.058410 0.999783 0.000411 0.010109 0.018199
1753859013.063600063 -0.108550 -0.007954 0.053969 0.999773 0.000755 0.010849 0.018322
1753859013.130252838 -0.109360 -0.006323 0.053710 0.999777 0.000234 0.010473 0.018357
1753859013.196904898 -0.108285 -0.005855 0.054995 0.999763 0.000484 0.010936 0.018836
1753859013.263555765 -0.112314 -0.009393 0.061980 0.999779 0.000542 0.009777 0.018610
1753859013.330205917 -0.112714 -0.010244 0.063550 0.999777 0.000422 0.009828 0.018681
1753859013.396854162 -0.110990 -0.009802 0.063653 0.999770 0.000755 0.009942 0.018965
1753859013.463502884 -0.107705 -0.008010 0.060934 0.999758 0.000556 0.010830 0.019119
1753859013.530150652 -0.108424 -0.010774 0.061602 0.999759 0.000962 0.010825 0.019049
1753859013.596797705 -0.109513 -0.014390 0.065564 0.999774 0.001101 0.010139 0.018632
1753859013.663443804 -0.106535 -0.018780 0.068214 0.999779 0.001248 0.010209 0.018351
1753859013.730089188 -0.098318 -0.030601 0.073909 0.999774 0.001753 0.010212 0.018587
1753859013.796751022 -0.106426 -0.039574 0.087241 0.999799 0.001357 0.008346 0.018193
1753859013.863493681 -0.103865 -0.023025 0.074812 0.999783 0.001589 0.009901 0.018242
1753859013.930238724 -0.091661 -0.008537 0.056385 0.999762 0.001564 0.011266 0.018635
1753859013.996985674 -0.090813 -0.012315 0.058224 0.999763 0.001277 0.010885 0.018800
1753859014.063733578 -0.088374 -0.021793 0.060104 0.999767 0.001424 0.010649 0.018714
1753859014.130483389 -0.087287 -0.019260 0.059680 0.999766 0.001434 0.010611 0.018786
1753859014.197234631 -0.088090 -0.016909 0.058101 0.999764 0.001504 0.010592 0.018888
1753859014.263986111 -0.092456 -0.013431 0.056345 0.999767 0.000904 0.010656 0.018752
1753859014.330740213 -0.098657 -0.010174 0.059985 0.999768 0.000697 0.010680 0.018666
1753859014.397495747 -0.108058 0.000751 0.061984 0.999761 0.000763 0.011103 0.018809
1753859014.464252949 -0.106674 0.001084 0.062304 0.999760 0.000712 0.011121 0.018847
1753859014.531011581 -0.106051 0.001175 0.062367 0.999760 0.000839 0.011120 0.018871
1753859014.597771645 -0.105582 0.001204 0.062544 0.999759 0.000874 0.011138 0.018872
1753859014.664533138 -0.105136 0.001191 0.062763 0.999760 0.000758 0.011105 0.018879
1753859014.731295109 -0.105248 0.000967 0.063116 0.999759 0.000943 0.011201 0.018881
1753859014.798055649 -0.104773 0.000944 0.063353 0.999759 0.000820 0.011225 0.018859
1753859014.864814281 -0.104437 0.000852 0.063642 0.999758 0.000902 0.011228 0.018874
1753859014.931574345 -0.104179 0.000750 0.063959 0.999758 0.000936 0.011242 0.018883
1753859014.998336315 -0.103898 0.000664 0.064286 0.999758 0.000830 0.011281 0.018868
1753859015.065100431 -0.103759 0.000516 0.064636 0.999757 0.000972 0.011327 0.018870
1753859015.131865740 -0.103569 0.000385 0.064990 0.999757 0.000869 0.011383 0.018846
1753859015.198631763 -0.103463 0.000233 0.065340 0.999756 0.000939 0.011434 0.018853
1753859015.265400887 -0.103406 0.000076 0.065685 0.999756 0.000960 0.011534 0.018826
1753859015.332171679 -0.103338 -0.000063 0.065997 0.999755 0.000885 0.011577 0.018823
1753859015.398944139 -0.103703 -0.000249 0.066264 0.999755 0.000994 0.011617 0.018832
1753859015.465718269 -0.103532 -0.000275 0.066291 0.999755 0.000881 0.011652 0.018811
1753859015.532494068 -0.103665 -0.000292 0.066145 0.999754 0.000929 0.011711 0.018812
1753859015.599271059 -0.103420 -0.000225 0.065957 0.999754 0.000933 0.011702 0.018839
1753859015.666050196 -0.102870 -0.000187 0.065898 0.999754 0.000865 0.011694 0.018820
1753859015.732831478 -0.102791 -0.000199 0.065813 0.999753 0.000926 0.011728 0.018854
1753859015.799599648 -0.102706 -0.000140 0.065702 0.999752 0.000847 0.011749 0.018883
1753859015.866283894 -0.102592 -0.000109 0.065618 0.999751 0.000907 0.011788 0.018906
1753859015.932968378 -0.102505 -0.000047 0.065525 0.999750 0.000903 0.011858 0.018911
1753859015.999651909 -0.102512 0.000065 0.065430 0.999750 0.000852 0.011847 0.018960
1753859016.066334486 -0.102547 0.000183 0.065364 0.999749 0.000925 0.011877 0.018981
1753859016.133017540 -0.102497 0.000313 0.065308 0.999748 0.000823 0.011920 0.018978
1753859016.199700356 -0.102422 0.000387 0.065254 0.999748 0.000853 0.011962 0.019001
1753859016.266383171 -0.102460 0.000521 0.065189 0.999747 0.000865 0.011966 0.019049
1753859016.333065510 -0.102472 0.000651 0.065113 0.999746 0.000820 0.012002 0.019075
1753859016.399747372 -0.102553 0.000792 0.064990 0.999745 0.000874 0.012039 0.019092
1753859016.466428995 -0.102620 0.001011 0.064826 0.999744 0.000792 0.012083 0.019130
